experiment,run,generation,genome_size_mean,genome_size_max,displacement_mean,displacement_max,num_voxels_mean,num_voxels_max,bone_count_mean,bone_count_max,bone_prop_mean,bone_prop_max,fat_count_mean,fat_count_max,fat_prop_mean,fat_prop_max,fat2_count_mean,fat2_count_max,fat2_prop_mean,fat2_prop_max,phase_muscle_count_mean,phase_muscle_count_max,phase_muscle_prop_mean,phase_muscle_prop_max,offphase_muscle_count_mean,offphase_muscle_count_max,offphase_muscle_prop_mean,offphase_muscle_prop_max,aspect_ratio_mean,aspect_ratio_max,material_heterogeneity_mean,material_heterogeneity_max,max_limb_length_mean,max_limb_length_max,symmetry_score_mean,symmetry_score_max,uniqueness_mean,uniqueness_max,fitness_mean,fitness_max,age_mean,age_max,dominated_disp_nov_mean,dominated_disp_nov_max,novelty_mean,novelty_max,novelty_weighted_mean,novelty_weighted_max
custom,5,45,314.59,328.0,49.2629012184367,55.845914086330026,12.4,14.0,2.78,6.0,0.217,0.43,0.97,3.0,0.07890000000000001,0.33,,,,,6.67,8.0,0.5431,0.67,1.98,3.0,0.1611,0.33,1.0,1.0,0.19400000000000003,0.2,1.09,3.0,0.6752000000000001,0.92,0.19220990120990122,0.891183199516533,33.431069160612516,37.97522157870442,4.99,23.0,3.08,13.0,0.05731788098812103,0.7018181681632996,3.0267504428398717,19.834138542191322
custom,5,46,314.45,322.0,48.44144111534098,57.62676947835079,12.54,17.0,2.8,10.0,0.2191,0.71,1.08,5.0,0.0898,0.5,,,,,6.7,8.0,0.5366000000000001,0.78,1.96,3.0,0.1545,0.33,1.0,1.0,0.19400000000000003,0.2,1.11,3.0,0.6656,0.92,0.22487198186707993,0.9429655402694619,32.76839403807761,37.97522157870442,5.25,24.0,1.27,85.0,0.07092695113271474,0.788095235824585,3.09418191358443,10.564908138427008
custom,5,47,314.17,322.0,46.605949510156336,57.62676947835079,12.38,20.0,2.63,5.0,0.20420000000000002,0.42,1.14,5.0,0.09380000000000001,0.5,,,,,6.65,11.0,0.5413,0.71,1.96,3.0,0.1606,0.33,1.0,1.0,0.1936,0.2,1.16,4.0,0.6712,1.0,0.2606197263487816,0.9456947324148751,31.534668167416054,37.97522157870442,4.79,25.0,4.98,85.0,0.0710878186672926,0.7321428060531616,3.100310048038622,14.593546100269332
custom,5,48,315.0,323.0,47.32690067296007,55.845914086330026,12.54,20.0,2.76,6.0,0.2242,0.75,1.11,5.0,0.0908,0.44,,,,,6.69,11.0,0.5267000000000001,0.71,1.98,3.0,0.1578,0.33,1.0,1.0,0.1948,0.2,1.12,4.0,0.6712,0.92,0.21731384916990978,1.0032538589356772,31.983227330200258,37.97522157870442,5.24,26.0,0.6,10.0,0.07477907933294774,0.6766666173934937,3.156792137158381,13.639199199504763
custom,5,49,314.94,326.0,47.744055928780526,55.845914086330026,12.55,21.0,2.76,6.0,0.2173,0.5,1.17,9.0,0.0934,0.44,,,,,6.65,11.0,0.5301,0.75,1.97,3.0,0.159,0.33,1.0,1.0,0.1948,0.2,1.16,4.0,0.6712,0.92,0.21819492879207675,0.9364655645404308,32.26698259919617,37.97522157870442,5.49,27.0,2.34,12.0,0.061539069190621375,0.6538461446762085,3.124395530298,14.016960113042778
custom,5,50,314.82,326.0,47.00210832839385,55.845914086330026,12.27,16.0,2.72,6.0,0.2144,0.4,1.16,8.0,0.0978,0.57,,,,,6.46,9.0,0.5255000000000001,0.75,1.93,3.0,0.1616,0.5,1.0,1.0,0.1932,0.2,1.11,3.0,0.6784,0.92,0.2299161087229269,0.9740989930383871,31.799551034394902,37.97522157870442,5.54,28.0,2.55,13.0,0.06651580139994621,0.6538461446762085,3.1870852803492062,12.939025041459423
custom,5,51,314.74,327.0,47.16474795937392,55.845914086330026,12.23,16.0,2.72,8.0,0.21760000000000002,0.73,1.06,5.0,0.0885,0.33,,,,,6.51,9.0,0.5327000000000001,0.8,1.94,3.0,0.1606,0.33,1.0,1.0,0.1932,0.2,1.13,3.0,0.676,0.84,0.24651026877163243,0.9746299715996688,32.00311814155059,37.97522157870442,5.42,29.0,3.03,15.0,0.06280641470104456,0.6733333468437195,2.8733738068513794,11.449614086257117
custom,5,52,315.09,327.0,46.31300367755089,55.845914086330026,12.25,16.0,2.76,7.0,0.21900000000000003,0.64,1.13,4.0,0.0981,0.36,,,,,6.42,9.0,0.5217,0.67,1.94,3.0,0.1605,0.33,1.0,1.0,0.1948,0.2,1.13,3.0,0.6776000000000001,1.0,0.275666403461858,1.1344835719835717,31.376475524859778,37.97522157870442,5.2,30.0,2.48,16.0,0.08732022643089295,1.1307692527770996,3.131784279765589,16.45040054405554
custom,5,53,315.04,327.0,45.461872836119866,55.845914086330026,12.07,14.0,2.61,4.0,0.2069,0.4,1.14,7.0,0.09960000000000001,0.5,,,,,6.39,8.0,0.5298,0.8,1.93,3.0,0.1631,0.33,1.0,1.0,0.1948,0.2,1.08,3.0,0.6752000000000001,0.84,0.3056845483360635,1.161976911976912,30.77201354703936,37.97522157870442,4.71,31.0,2.68,19.0,0.08952633488923312,1.1538461446762085,3.139481361709562,16.771906303253928
custom,5,54,314.98,327.0,44.60638643586094,55.845914086330026,12.02,14.0,2.62,6.0,0.20740000000000003,0.43,1.19,7.0,0.10460000000000001,0.5,,,,,6.29,8.0,0.5243000000000001,0.8,1.92,3.0,0.1632,0.38,1.0,1.0,0.1932,0.2,1.05,3.0,0.6728000000000001,0.84,0.3151069085235752,1.1529581529581532,30.128254880989463,37.97522157870442,5.04,32.0,2.84,20.0,0.09144691257737576,1.1538461446762085,3.2051889652134573,16.771906303253928
custom,5,55,314.82,327.0,46.62412839908515,55.845914086330026,12.05,15.0,2.63,4.0,0.20800000000000002,0.36,1.06,7.0,0.09,0.5,,,,,6.42,8.0,0.5362,0.8,1.94,3.0,0.1654,0.38,1.0,1.0,0.1928,0.2,1.12,3.0,0.6752000000000001,0.92,0.2948477482113846,1.1457190957190957,31.580210739742196,37.97522157870442,5.24,33.0,1.85,15.0,0.07096664696931838,1.1307692527770996,3.1002438428233505,16.45040054405554
custom,5,56,315.35,327.0,48.50294495924172,55.845914086330026,12.34,18.0,2.73,4.0,0.2112,0.4,1.03,7.0,0.08460000000000001,0.5,,,,,6.62,11.0,0.5414,0.73,1.96,3.0,0.16269999999999998,0.33,1.0,1.0,0.19440000000000002,0.2,1.04,3.0,0.68,0.84,0.20823254523254522,1.1585297418630753,32.941223291749246,37.97522157870442,4.91,34.0,1.59,9.0,0.03791382174938917,0.735714316368103,2.873552810518337,6.871073456239845
custom,5,57,315.07,327.0,44.26298194662295,55.845914086330026,12.32,18.0,2.67,6.0,0.2146,0.86,1.25,9.0,0.10220000000000001,0.75,,,,,6.4,11.0,0.5167,0.73,2.0,4.0,0.1661,0.44,1.0,1.0,0.19240000000000002,0.2,1.13,3.0,0.6752000000000001,0.84,0.30974038327157755,1.1536730517122675,30.001960480092684,37.97522157870442,4.38,23.0,2.67,17.0,0.10372294311411678,0.8357142210006714,3.0562330208777393,12.98199749435637
custom,5,58,314.77,327.0,45.73041122594753,55.845914086330026,12.42,18.0,2.67,5.0,0.2198,0.71,1.21,7.0,0.1027,0.6,,,,,6.56,11.0,0.5175,0.73,1.98,4.0,0.15969999999999998,0.4,1.0,1.0,0.19400000000000003,0.2,1.09,3.0,0.6688000000000001,0.84,0.27995415032580806,1.159461293641329,30.871263942884482,37.97522157870442,4.18,21.0,1.7,16.0,0.11085891381837427,0.8357143402099609,3.4632524353535428,14.5518990132037
custom,5,59,314.91,327.0,45.6755299726916,55.845914086330026,12.26,17.0,2.71,5.0,0.2218,0.71,1.16,7.0,0.0953,0.41,,,,,6.4,10.0,0.5173000000000001,0.67,1.99,4.0,0.165,0.33,1.0,1.0,0.19240000000000002,0.2,1.12,3.0,0.672,1.0,0.2814510816311173,1.0354126719322798,30.875944555648566,37.97522157870442,4.46,22.0,5.0,17.0,0.09014327369630337,0.9214285612106323,3.2734358830738013,17.05606729451713
custom,5,60,314.98,327.0,43.296050456068535,55.845914086330026,11.77,20.0,2.54,9.0,0.20170000000000002,0.62,1.02,7.0,0.0866,0.44,,,,,6.24,8.0,0.5347000000000001,0.71,1.97,3.0,0.1766,0.33,1.0,1.0,0.18760000000000002,0.2,1.1,4.0,0.6679999999999999,0.84,0.36853617566496355,1.080040484207151,29.287010465406084,37.97522157870442,4.01,23.0,10.82,20.0,0.0674547566473484,0.8928571939468384,2.810379759729058,9.811523382918587
custom,5,61,315.62,327.0,44.611436046935516,55.845914086330026,12.11,20.0,2.64,9.0,0.20490000000000003,0.5,1.13,7.0,0.0946,0.45,,,,,6.39,8.0,0.5335,0.8,1.95,3.0,0.16649999999999998,0.33,1.0,1.0,0.18960000000000002,0.2,1.1,4.0,0.6704000000000001,0.92,0.3285313873836601,1.0464693976057613,30.232466839240278,37.97522157870442,4.04,19.0,5.84,18.0,0.08906235404312611,1.0384615659713745,3.102362749004657,15.048491454775915
custom,5,62,315.84,327.0,48.864052212724744,55.845914086330026,12.58,20.0,2.71,9.0,0.2058,0.45,1.05,4.0,0.0864,0.33,,,,,6.8,10.0,0.546,0.75,2.02,3.0,0.1616,0.33,1.0,1.0,0.19240000000000002,0.2,1.09,4.0,0.6696000000000001,0.84,0.2162389592977828,0.9717156753921462,33.057937813382566,37.97522157870442,4.2,20.0,4.12,13.0,0.045183726474642756,0.6625000238418579,3.0209159701524912,11.992335415252127
custom,5,63,315.68,327.0,46.63731787841483,55.845914086330026,12.12,14.0,2.51,5.0,0.1934,0.36,1.09,9.0,0.095,0.67,,,,,6.53,10.0,0.5411,0.71,1.99,3.0,0.17,0.33,1.0,1.0,0.19039999999999999,0.2,1.07,3.0,0.6752000000000001,1.0,0.2703946622961774,0.97861996308966,31.618613275725174,37.97522157870442,4.41,21.0,6.73,16.0,0.06004498586058617,0.6855555772781372,2.9769436972051433,10.190815334725867
custom,5,64,315.82,328.0,49.773711593117135,55.845914086330026,12.31,13.0,2.67,3.0,0.2053,0.23,1.0,3.0,0.08370000000000001,0.33,,,,,6.66,7.0,0.5469,0.75,1.98,3.0,0.1638,0.33,1.0,1.0,0.1932,0.2,1.06,3.0,0.6768000000000001,1.0,0.19346529788954028,1.0283605283605282,33.78786701239301,37.97522157870442,4.52,22.0,4.77,12.0,0.03663739375770092,1.0384615659713745,2.8525034708639394,16.802149945061426
custom,5,65,315.8,334.0,48.611967023005256,55.845914086330026,12.42,13.0,2.83,7.0,0.2199,0.62,1.04,5.0,0.0874,0.42,,,,,6.58,7.0,0.5322,0.71,1.97,2.0,0.1602,0.33,1.0,1.0,0.19400000000000003,0.2,1.04,3.0,0.6752000000000001,0.92,0.22266732986429957,1.0194250194250194,32.9869754966079,37.97522157870442,4.62,18.0,3.04,14.0,0.06791095085442066,1.0000001192092896,2.9433054322616696,16.208435829833267
custom,5,66,315.8,334.0,51.215555985201526,55.845914086330026,12.64,13.0,2.81,5.0,0.2161,0.42,1.09,5.0,0.08960000000000001,0.42,,,,,6.74,7.0,0.536,0.71,2.0,2.0,0.158,0.33,1.0,1.0,0.19640000000000002,0.2,1.1,3.0,0.6744,0.92,0.13683979600646268,0.8663019079685744,34.7330294192816,37.97522157870442,4.58,19.0,3.76,6.0,0.028848596289753912,0.7692307829856873,2.797033179806206,11.257113385662414
custom,5,67,315.55,327.0,50.75894845747842,55.845914086330026,12.66,15.0,2.82,5.0,0.21780000000000002,0.44,1.12,5.0,0.0956,0.8,,,,,6.72,8.0,0.5291,0.67,2.0,3.0,0.1571,0.33,1.0,1.0,0.196,0.2,1.07,3.0,0.6744,0.84,0.14851389968056636,0.9506475006475009,34.40984293646849,37.97522157870442,4.67,20.0,3.75,7.0,0.03573247790336609,0.809999942779541,2.784558463552352,12.521399670764021
custom,5,68,316.02,327.0,50.154196494512625,55.845914086330026,12.53,18.0,2.87,5.0,0.2285,0.56,1.06,7.0,0.08779999999999999,0.39,,,,,6.64,8.0,0.5273,0.78,1.96,2.0,0.1563,0.4,1.0,1.0,0.19760000000000003,0.2,1.09,4.0,0.676,0.76,0.16359267275933942,0.9178552928552928,34.040778745154064,37.97522157870442,4.52,19.0,2.1,7.0,0.04123724088072777,0.7166666984558105,2.858750193352102,11.368433741258569
custom,5,69,316.18,327.0,52.195443327921666,55.845914086330026,12.62,13.0,2.85,5.0,0.2205,0.42,0.96,1.0,0.0782,0.2,,,,,6.81,8.0,0.5418000000000001,0.78,2.0,2.0,0.1594,0.4,1.0,1.0,0.19640000000000002,0.2,1.04,2.0,0.68,0.84,0.09285626270474755,0.8529506408294285,35.48442432446446,37.97522157870442,4.61,20.0,2.9,6.0,0.02028298407793045,0.6266666650772095,2.87677141245451,15.687066798306926
custom,5,70,316.34,327.0,50.95704877998285,55.845914086330026,12.49,13.0,2.74,4.0,0.21030000000000001,0.33,1.08,5.0,0.09480000000000001,0.83,,,,,6.7,7.0,0.5374,0.78,1.97,2.0,0.1573,0.33,1.0,1.0,0.19400000000000003,0.2,1.03,3.0,0.68,0.92,0.15544312785979453,1.1353384270050935,34.63734536193874,37.97522157870442,4.6,21.0,2.86,6.0,0.03737072676420212,0.9977777600288391,2.7883847627202503,8.892464377206535
custom,5,71,316.34,328.0,50.02211169439148,55.845914086330026,12.51,16.0,2.8,5.0,0.2157,0.38,1.16,5.0,0.10099999999999999,0.5,,,,,6.59,7.0,0.5239,0.67,1.96,2.0,0.15889999999999999,0.5,1.0,1.0,0.19519999999999998,0.2,1.07,3.0,0.6768000000000001,0.92,0.17848725797210643,1.213273468955287,33.9788230069414,37.97522157870442,4.76,22.0,3.79,8.0,0.04695370078086853,0.9777777791023254,2.839953805761718,18.96690680817545
custom,5,72,316.41,328.0,50.47941896695813,55.845914086330026,12.72,22.0,2.84,8.0,0.22030000000000002,0.89,1.09,5.0,0.0901,0.43,,,,,6.79,10.0,0.5337000000000001,0.69,2.0,3.0,0.1557,0.33,1.0,1.0,0.19560000000000002,0.2,1.08,3.0,0.6768000000000001,0.84,0.1845721328334965,1.0814842775070048,34.29268788311399,37.97522157870442,4.72,23.0,2.06,11.0,0.0627692911401391,0.9230769276618958,3.269315848774783,23.38868786712518
custom,5,73,316.17,328.0,46.65814724514491,55.845914086330026,12.33,22.0,2.75,9.0,0.2173,0.86,1.1,5.0,0.09300000000000001,0.44,,,,,6.52,12.0,0.5293,0.75,1.96,3.0,0.1602,0.33,1.0,1.0,0.1916,0.2,1.13,3.0,0.6712,0.84,0.27983658775803916,0.9840335324785087,31.629010238454384,37.97522157870442,4.52,24.0,4.1,19.0,0.08030998211354018,0.9230769276618958,3.1782781043165143,23.38868786712518
custom,5,74,316.71,328.0,45.289501186955256,55.845914086330026,11.87,19.0,2.53,5.0,0.2026,0.56,0.98,3.0,0.0891,0.67,,,,,6.41,12.0,0.5307,0.75,1.95,3.0,0.1772,1.0,1.0,1.0,0.18960000000000002,0.2,1.05,3.0,0.6856,1.0,0.3021052663445008,1.0377582899113997,30.774569742501708,37.97522157870442,4.3,25.0,5.07,15.0,0.07691365983337164,0.8999999761581421,2.9520816666659635,9.112245687533523
custom,5,75,316.32,328.0,48.795612746007,55.845914086330026,12.41,14.0,2.69,5.0,0.20800000000000002,0.42,1.06,4.0,0.08929999999999999,0.36,,,,,6.68,8.0,0.5401,0.71,1.98,3.0,0.1618,0.33,1.0,1.0,0.19519999999999998,0.2,1.05,3.0,0.6752000000000001,0.84,0.204588949770768,1.0251212592121681,33.062912765090644,37.97522157870442,4.45,26.0,3.15,9.0,0.06138605896383524,0.7142857313156128,3.2758546441707868,14.156136256758897
custom,5,76,316.47,333.0,46.005117769497836,55.845914086330026,12.26,17.0,2.68,6.0,0.218,0.75,1.19,5.0,0.10220000000000001,0.5,,,,,6.39,8.0,0.5133000000000001,0.71,2.0,4.0,0.1655,0.4,1.0,1.0,0.1936,0.2,1.1,3.0,0.6736,0.84,0.28933470599513383,1.0512865674630378,31.126926467478516,37.97522157870442,4.09,26.0,3.91,12.0,0.09802089031785727,0.75,3.2108228932969585,14.156136256758897
custom,5,77,317.02,333.0,47.90425985482127,55.845914086330026,12.36,15.0,2.77,8.0,0.21880000000000002,0.53,1.14,10.0,0.0943,0.71,,,,,6.46,8.0,0.5228,0.71,1.99,3.0,0.16349999999999998,0.4,1.0,1.0,0.19400000000000003,0.2,1.14,3.0,0.6696000000000001,0.84,0.23017423233332324,0.9778431445098115,32.47111819939444,37.97522157870442,4.43,27.0,5.61,10.0,0.060797872133553026,0.7704545259475708,2.970243920305419,16.68117652379565
custom,5,78,317.46,333.0,46.27875119047027,55.845914086330026,11.92,14.0,2.58,5.0,0.20420000000000002,0.5,0.89,3.0,0.0732,0.33,,,,,6.44,8.0,0.5468,0.78,2.01,5.0,0.1752,0.5,1.0,1.0,0.18880000000000002,0.2,1.11,2.0,0.676,0.84,0.2772814993648327,0.9719215969215969,31.410656049241116,37.97522157870442,4.56,28.0,8.98,15.0,0.05057339616119862,0.6819444894790649,2.877909959617,16.263650439090384
custom,5,79,317.73,334.0,47.397864107443475,55.845914086330026,12.22,14.0,2.83,6.0,0.22580000000000003,0.67,1.0,3.0,0.0843,0.33,,,,,6.44,8.0,0.5273,0.75,1.95,3.0,0.16190000000000002,0.33,1.0,1.0,0.19440000000000002,0.2,1.12,3.0,0.6736,0.76,0.23691555526404012,0.98630915941522,32.17655225547535,37.97522157870442,4.74,29.0,4.04,14.0,0.06797045562416315,0.6833332777023315,3.0941126896044455,16.104594447307587
custom,5,80,317.5,334.0,48.40797105769147,55.845914086330026,12.44,19.0,2.76,6.0,0.2132,0.55,1.15,7.0,0.094,0.56,,,,,6.57,8.0,0.534,0.75,1.96,3.0,0.1586,0.33,1.0,1.0,0.1936,0.2,1.1,4.0,0.6704000000000001,0.76,0.205428470947211,0.9973950026581606,32.86247020158255,37.97522157870442,5.01,30.0,3.81,9.0,0.056124525107443334,0.7365440726280212,2.8870743586825234,17.13014725033342
custom,5,81,317.76,334.0,46.445769615472464,55.845914086330026,11.98,16.0,2.72,6.0,0.2254,0.75,0.99,5.0,0.08529999999999999,0.43,,,,,6.33,8.0,0.5253,0.75,1.94,4.0,0.1636,0.33,1.0,1.0,0.1916,0.2,1.13,3.0,0.6744,0.84,0.26954917332947637,0.957324283460647,31.508708725189226,37.97522157870442,5.1,31.0,5.84,14.0,0.06769517365843057,0.699999988079071,2.9090677173107222,16.104591318716793
custom,5,82,317.91,334.0,46.99940860856214,56.1720898682117,12.01,15.0,2.59,6.0,0.2079,0.75,1.04,3.0,0.0916,0.38,,,,,6.44,10.0,0.5331,0.75,1.94,3.0,0.1668,0.5,1.0,1.0,0.19240000000000002,0.2,1.06,3.0,0.6856,0.92,0.2515202364975092,0.9532006293369931,31.90119033271023,37.97522157870442,4.98,24.0,5.62,85.0,0.0651798090338707,0.7428570985794067,2.896843773531745,11.420981935318995
custom,5,83,318.45,334.0,48.32502563919751,55.845914086330026,12.19,14.0,2.68,6.0,0.21130000000000002,0.75,1.03,3.0,0.09050000000000001,0.33,,,,,6.52,8.0,0.5338,0.75,1.96,3.0,0.1638,0.5,1.0,1.0,0.19400000000000003,0.2,1.04,3.0,0.6816000000000001,0.84,0.20938763817551695,0.956547591017288,32.77271201234866,37.97522157870442,4.81,25.0,3.74,13.0,0.05823641397058964,0.7428570985794067,2.90597065487294,11.420981935318995
custom,5,84,317.83,334.0,49.17196490364372,55.845914086330026,12.53,16.0,2.86,6.0,0.22440000000000002,0.75,1.05,4.0,0.08800000000000001,0.5,,,,,6.64,8.0,0.53,0.67,1.98,3.0,0.1573,0.33,1.0,1.0,0.196,0.2,1.13,3.0,0.6712,0.84,0.16825649658982994,0.8966107195273864,33.29926758347315,37.97522157870442,4.79,26.0,2.87,5.0,0.045803801119327546,0.612500011920929,2.839514144782047,8.363631161230238
custom,5,85,318.04,333.0,48.973727940489205,55.845914086330026,12.41,14.0,2.93,7.0,0.23420000000000002,0.6,0.92,1.0,0.07440000000000001,0.17,,,,,6.59,10.0,0.5307,0.71,1.97,3.0,0.1607,0.4,1.0,1.0,0.1948,0.2,1.09,2.0,0.68,0.92,0.1839219635583272,0.8717116217116218,33.28983356964983,37.97522157870442,4.83,24.0,1.28,12.0,0.0659885786473751,0.8846153020858765,2.956430032668929,13.200491453837047
custom,5,86,318.28,331.0,49.08131980348935,55.845914086330026,12.55,14.0,2.86,6.0,0.2248,0.6,1.09,4.0,0.0888,0.33,,,,,6.61,8.0,0.5257000000000001,0.67,1.99,3.0,0.1602,0.5,1.0,1.0,0.19640000000000002,0.2,1.01,2.0,0.6680000000000001,0.84,0.20612702897551383,1.0743423243423245,33.25635888027433,37.97522157870442,4.77,21.0,2.91,9.0,0.0670991101115942,1.076923131942749,3.0298280686397687,11.21430290082048
custom,5,87,318.23,329.0,51.67341012854761,55.845914086330026,12.77,14.0,2.89,5.0,0.223,0.42,1.07,3.0,0.0872,0.33,,,,,6.82,8.0,0.5353,0.67,1.99,3.0,0.15389999999999998,0.33,1.0,1.0,0.19760000000000003,0.2,0.99,2.0,0.6712,0.84,0.11693699117941543,1.029885518521882,35.025999696019284,37.97522157870442,4.8,22.0,1.98,6.0,0.0355143191665411,0.9230769276618958,3.01400022036292,11.21430290082048
custom,5,88,317.59,327.0,52.72891914847105,55.845914086330026,12.69,14.0,2.9,4.0,0.2234,0.36,0.95,1.0,0.0761,0.1,,,,,6.84,7.0,0.5428000000000001,0.7,2.0,3.0,0.1576,0.33,1.0,1.0,0.19640000000000002,0.2,0.98,1.0,0.6792,0.84,0.08191707282616374,0.9139779412506686,35.79853623165435,37.97522157870442,4.71,18.0,2.04,5.0,0.01611966371536255,0.5340908765792847,2.88327826906863,10.600078834004272
custom,5,89,318.01,327.0,49.59006047086924,55.845914086330026,12.24,14.0,2.82,8.0,0.2242,0.67,1.01,4.0,0.0889,0.5,,,,,6.46,7.0,0.5246,0.8,1.95,3.0,0.162,0.33,1.0,1.0,0.19400000000000003,0.2,1.05,2.0,0.6792,0.84,0.20020371603704937,0.9846989430322763,33.650650698884526,37.97522157870442,4.7,19.0,2.16,8.0,0.04681349225342274,0.75,2.841627609490954,10.97783972213286
custom,5,90,317.91,334.0,49.34296694080276,55.845914086330026,12.18,13.0,2.8,7.0,0.22150000000000003,0.7,0.94,4.0,0.081,0.8,,,,,6.49,7.0,0.531,0.71,1.95,3.0,0.1664,0.67,1.0,1.0,0.19240000000000002,0.2,1.04,2.0,0.68,0.92,0.20433978815796996,1.1346362391816938,33.56932097836301,37.97522157870442,5.01,20.0,2.96,9.0,0.047975540608167645,0.8333333134651184,2.6971923519017253,6.334021442781961
custom,5,91,317.56,334.0,46.00574171470928,55.845914086330026,12.0,17.0,2.58,6.0,0.20220000000000002,0.55,1.01,5.0,0.08870000000000001,0.62,,,,,6.45,10.0,0.5373,0.73,1.96,3.0,0.17129999999999998,0.67,1.0,1.0,0.18960000000000002,0.2,1.1,2.0,0.6808,0.92,0.2736371350475629,0.9919573148182773,31.236890857878414,37.97522157870442,4.74,21.0,6.38,13.0,0.04921111524105072,0.7366666197776794,2.6378084748538857,6.83080743423005
custom,5,92,317.61,334.0,45.62214976904913,55.845914086330026,12.11,17.0,2.64,5.0,0.2125,0.57,1.0,5.0,0.0842,0.62,,,,,6.47,10.0,0.5321,0.8,2.0,7.0,0.1707,0.67,1.0,1.0,0.1912,0.2,1.13,3.0,0.68,1.0,0.26944600987248046,0.9897670911151305,30.951149228802898,37.97522157870442,4.88,19.0,3.39,18.0,0.07375924110412597,0.7142857313156128,2.9228937960476333,10.453472655355652
custom,5,93,317.83,334.0,47.733918435357275,55.845914086330026,12.04,18.0,2.65,5.0,0.215,0.75,1.08,12.0,0.0901,0.67,,,,,6.39,8.0,0.5288,0.71,1.92,2.0,0.16599999999999998,0.67,1.0,1.0,0.1912,0.2,1.07,3.0,0.6824000000000001,0.92,0.24053685820352488,1.0211270211270211,32.437975123936695,37.97522157870442,5.03,20.0,4.12,16.0,0.05451758250594139,0.699999988079071,2.8466944310528337,10.258080251486538
custom,5,94,318.04,334.0,46.16750076713449,55.845914086330026,11.9,15.0,2.51,3.0,0.19699999999999998,0.23,1.07,5.0,0.10210000000000001,0.62,,,,,6.38,11.0,0.5309,0.73,1.94,4.0,0.1696,0.67,1.0,1.0,0.1928,0.2,1.07,3.0,0.6864,1.0,0.2657673221839889,1.0022432814099482,31.40148872106517,37.97522157870442,4.86,21.0,1.64,16.0,0.08003888800740241,0.699999988079071,2.8383235019839,9.99317252596423
custom,5,95,317.81,335.0,45.91919824248457,55.845914086330026,12.17,18.0,2.61,9.0,0.20190000000000002,0.5,1.12,7.0,0.0989,0.62,,,,,6.5,11.0,0.5367000000000001,0.73,1.94,3.0,0.162,0.33,1.0,1.0,0.192,0.2,1.09,3.0,0.6784,0.84,0.2728771413771414,0.9692222900556237,31.164017598811878,37.97522157870442,4.79,21.0,6.74,14.0,0.06252380944788456,0.699999988079071,2.8355343960614725,10.677936221173756
custom,5,96,317.78,336.0,47.68338326543675,55.845914086330026,12.5,18.0,2.74,9.0,0.21230000000000002,0.6,1.15,6.0,0.0968,0.55,,,,,6.63,9.0,0.5317000000000001,0.67,1.98,3.0,0.15889999999999999,0.43,1.0,1.0,0.1948,0.2,1.08,3.0,0.6656,0.76,0.23065749906658997,0.9715203707627951,32.296529412511056,37.97522157870442,4.77,22.0,3.84,10.0,0.06378833252936601,0.735714316368103,2.937085474887996,9.99317252596423
custom,5,97,317.62,336.0,44.90879278967411,55.845914086330026,12.03,18.0,2.53,6.0,0.2041,0.55,1.09,7.0,0.0943,0.55,,,,,6.42,11.0,0.5337000000000001,0.67,1.99,6.0,0.16759999999999997,0.43,1.0,1.0,0.192,0.2,1.13,4.0,0.6656,0.76,0.3230016588349922,0.9983483828180799,30.430811399541216,37.97522157870442,4.83,23.0,6.55,16.0,0.08955031108111143,0.8461538553237915,2.9025041629073467,11.179102377669958
custom,5,98,317.38,336.0,45.88246866862639,55.845914086330026,11.94,14.0,2.57,5.0,0.20380000000000004,0.71,0.97,3.0,0.08470000000000001,0.67,,,,,6.45,9.0,0.5366000000000001,0.67,1.95,3.0,0.1743,0.5,1.0,1.0,0.19080000000000003,0.2,1.08,3.0,0.6776000000000001,1.0,0.27671837113503783,1.1322990281323613,31.07404273263079,37.97522157870442,4.87,24.0,5.16,14.0,0.0632342791557312,0.7714285850524902,2.879438495231833,10.689506255626418
custom,5,99,317.47,336.0,45.604510317955274,55.845914086330026,12.07,15.0,2.69,6.0,0.2189,0.86,0.97,3.0,0.0815,0.33,,,,,6.45,9.0,0.5326000000000001,0.71,1.96,3.0,0.1667,0.5,1.0,1.0,0.1916,0.2,1.12,2.0,0.6824000000000001,0.92,0.2758048309714976,1.0222678556011888,30.966267084998496,37.97522157870442,4.69,23.0,5.71,18.0,0.06550057955086232,0.8846153020858765,2.7534685905024627,18.405524980249027
custom,5,100,317.79,336.0,43.91600340853606,55.845914086330026,11.77,15.0,2.58,6.0,0.2199,0.86,0.95,4.0,0.0786,0.33,,,,,6.28,9.0,0.5266000000000001,0.71,1.96,5.0,0.1744,0.5,1.0,1.0,0.1892,0.2,1.07,3.0,0.6824000000000001,0.92,0.33833006079218203,1.0098944826217553,29.82015765813017,37.97522157870442,4.88,24.0,5.36,23.0,0.08602323196828365,0.8846153020858765,2.9746558151427513,18.405524980249027
custom,6,1,301.0,301.0,0.9067679853176719,14.662150732344603,7.85,23.0,1.7,16.0,0.1791,0.83,2.33,8.0,0.2833,0.89,,,,,2.29,8.0,0.3008,0.75,1.53,7.0,0.2357,0.67,1.0,1.0,0.16080000000000003,0.2,1.41,4.0,0.7023999999999999,1.0,0.9713014862604503,1.150882212525593,0.5648522373443277,9.97026249799433,1.0,1.0,26.59,96.0,0.540404843389988,0.7794444561004639,0.5560143034264692,10.002648808762615
