experiment,run,generation,genome_size_mean,genome_size_max,displacement_mean,displacement_max,num_voxels_mean,num_voxels_max,bone_count_mean,bone_count_max,bone_prop_mean,bone_prop_max,fat_count_mean,fat_count_max,fat_prop_mean,fat_prop_max,fat2_count_mean,fat2_count_max,fat2_prop_mean,fat2_prop_max,phase_muscle_count_mean,phase_muscle_count_max,phase_muscle_prop_mean,phase_muscle_prop_max,offphase_muscle_count_mean,offphase_muscle_count_max,offphase_muscle_prop_mean,offphase_muscle_prop_max,aspect_ratio_mean,aspect_ratio_max,material_heterogeneity_mean,material_heterogeneity_max,max_limb_length_mean,max_limb_length_max,symmetry_score_mean,symmetry_score_max,uniqueness_mean,uniqueness_max,fitness_mean,fitness_max,age_mean,age_max,dominated_disp_nov_mean,dominated_disp_nov_max,novelty_mean,novelty_max,novelty_weighted_mean,novelty_weighted_max
defaultexperiment,1,21,304.85,319.0,19.3499087113558,34.77417880792741,10.97,22.0,1.65,8.0,0.1418,0.56,1.77,6.0,0.1562,0.5,,,,,5.37,15.0,0.49119999999999997,0.8,2.18,5.0,0.21350000000000002,0.5,1.0,1.0,0.1848,0.2,1.76,4.0,0.5648000000000001,0.92,0.6257658755386029,1.2383251709009284,19.3499087113558,34.77417880792741,4.93,18.0,11.02,74.0,0.19204369951039552,0.8427778482437134,3.0852411002135494,15.585154951483618
defaultexperiment,1,22,304.77,319.0,19.277499971529085,34.77417880792741,10.85,18.0,1.7,9.0,0.1442,0.5,1.76,6.0,0.16080000000000003,0.67,,,,,5.29,9.0,0.49090000000000006,0.75,2.1,5.0,0.2066,0.5,1.0,1.0,0.1844,0.2,1.77,4.0,0.5680000000000001,0.92,0.619805702995097,1.2338100872191782,19.277499971529085,34.77417880792741,4.99,19.0,10.7,71.0,0.1952499585226178,0.8538888692855835,3.0751729277435076,13.93280103279743
defaultexperiment,1,23,305.7,319.0,19.53810951416512,34.77417880792741,11.25,25.0,1.64,5.0,0.1403,0.43,2.01,19.0,0.1741,0.76,,,,,5.48,9.0,0.49090000000000006,0.75,2.12,5.0,0.1977,0.5,1.0,1.0,0.18720000000000003,0.2,1.77,4.0,0.5632,0.92,0.5546752944470859,1.2309567695953616,19.53810951416512,34.77417880792741,4.83,18.0,10.0,71.0,0.1648592091538012,0.8538888692855835,2.694386839232915,14.879402806313514
defaultexperiment,1,24,306.43,319.0,20.317027584869685,34.77417880792741,11.25,17.0,1.64,5.0,0.1398,0.43,1.82,4.0,0.1605,0.36,,,,,5.64,9.0,0.5063,0.8,2.15,5.0,0.1957,0.4,1.0,1.0,0.1864,0.2,1.77,4.0,0.5576,0.92,0.5618351519494568,1.2393333271007068,20.317027584869685,34.77417880792741,5.17,18.0,12.75,65.0,0.16133169112727047,0.9750000834465027,2.7806148306650598,16.269723913217526
defaultexperiment,1,25,306.54,319.0,18.858979376756757,34.77417880792741,11.19,19.0,1.59,5.0,0.1386,0.43,1.99,9.0,0.1746,0.75,,,,,5.52,9.0,0.4973,0.75,2.09,4.0,0.1912,0.38,1.0,1.0,0.1864,0.2,1.78,4.0,0.5592,1.0,0.6191661495387337,1.2255653455695672,18.858979376756757,34.77417880792741,5.03,19.0,10.76,58.0,0.18440705651417374,0.9513888359069824,2.6335158550116415,15.086472886471553
defaultexperiment,1,26,306.87,321.0,18.590845498347296,34.77417880792741,10.98,19.0,1.43,3.0,0.12440000000000001,0.43,2.15,12.0,0.2027,0.75,,,,,5.28,10.0,0.47350000000000003,0.77,2.12,4.0,0.2009,0.5,1.0,1.0,0.1852,0.2,1.7,4.0,0.5672,1.0,0.6720302523379266,1.239923472223641,18.590845498347296,34.77417880792741,4.87,20.0,10.86,67.0,0.21198358714580537,0.8472222089767456,2.7299913728486134,16.162182246766783
defaultexperiment,1,27,306.62,320.0,18.063264422354425,34.77417880792741,10.73,19.0,1.38,5.0,0.1208,0.33,2.14,12.0,0.1941,0.75,,,,,5.19,10.0,0.48910000000000003,0.77,2.02,4.0,0.19690000000000002,0.6,1.0,1.0,0.1832,0.2,1.69,4.0,0.5784,1.0,0.6998617143021402,1.2255829386593295,18.063264422354425,34.77417880792741,4.82,19.0,12.05,66.0,0.2173179501108825,0.8430555462837219,2.8935030903193257,16.42795295600754
defaultexperiment,1,28,306.62,319.0,18.6698495553385,34.77417880792741,10.79,22.0,1.42,7.0,0.1254,0.6,2.12,12.0,0.19240000000000002,0.75,,,,,5.22,12.0,0.485,0.77,2.03,7.0,0.19820000000000002,0.67,1.0,1.0,0.18359999999999999,0.2,1.66,4.0,0.5808,0.92,0.6799469328266706,1.0540734445978839,18.6698495553385,34.77417880792741,4.89,20.0,11.61,65.0,0.21574795057997107,0.8238095045089722,3.194886073051092,15.763526182905647
defaultexperiment,1,29,306.96,319.0,19.265770702909467,34.77417880792741,10.3,19.0,1.15,3.0,0.10640000000000001,0.6,1.9,6.0,0.1787,0.67,,,,,5.23,10.0,0.5102,0.8,2.02,5.0,0.2057,0.6,1.0,1.0,0.1788,0.2,1.58,3.0,0.5952000000000001,0.92,0.7461523884143502,1.2864609296427478,19.265770702909467,34.77417880792741,4.9,21.0,12.12,54.0,0.23231459997594356,0.8446969985961914,3.2532262314449465,14.800106460941372
defaultexperiment,1,30,307.98,326.0,20.931002334433785,34.77417880792741,10.21,15.0,1.11,5.0,0.1008,0.6,1.97,6.0,0.1929,0.75,,,,,5.15,10.0,0.5069,0.8,1.98,6.0,0.2003,0.55,1.0,1.0,0.17679999999999998,0.2,1.57,3.0,0.5952000000000001,1.0,0.7645216046579684,1.3079252397434216,20.931002334433785,34.77417880792741,4.83,22.0,13.51,56.0,0.2151078736037016,0.7660714387893677,3.4014349090128473,15.464535035976319
